session_id,user_id,word,word_date,attempts,result,time_to_complete_sec,device,session_hour,streak_day,played_next_day,newsletter_open_before_game,active_d30,word_day_num
ecb2e51a1f5cab832bf0,2eb292f7075daefe,BARCO,2026-04-16,1,Win,355,Android,6,1,True,False,True,16
932d0f5539544eba853c,ad54ed4812e9cf93,CAMPO,2026-01-30,2,Win,95,Android,7,1,True,False,True,30
b503b7d51d9517601032,a7eb6c93fc272471,BARCO,2026-03-05,2,Win,333,Android,8,2,False,False,False,5
ab587a2f6249f8d96f40,9b11b2f13c663e10,METAL,2026-01-23,1,Win,160,Android,6,1,False,True,False,23
4603a66bf96ffb61d77f,11b659224446df29,JOGOS,2026-02-02,3,Win,395,iOS,18,3,False,False,False,2
aab4865744ccac953138,afd9330abd0951ba,NUVEM,2026-03-15,6,Lose,256,Android,7,1,True,True,True,15
a13beb7372cdc4570c4f,82f0ec2b0f917b5b,GENRO,2026-02-26,6,Lose,475,Android,18,1,False,False,True,26
aa1c82276aa660111f99,302dce864e5b1c64,PAZÃO,2026-04-28,2,Win,117,Android,22,1,False,False,False,28
d6d369690ad414dedad1,a24ef9741dee7bb2,FILME,2026-03-08,2,Win,339,iOS,17,1,False,False,False,8
816cf057014c003c7b2a,44502bdcba853da8,NIXÃO,2026-02-21,1,Win,165,iOS,20,1,False,False,False,21
d556532790c4654ce85b,1c615302b557571d,PRATO,2026-03-07,2,Win,60,iOS,7,2,False,False,True,7
5fc8183a9a043303ff2f,c5bb2556b07cca16,DANÇA,2026-01-15,6,Lose,243,iOS,20,1,True,False,True,15
988f8475991a245217f5,8efc4531f9bdb328,VENTO,2026-03-31,1,Win,82,Android,21,2,False,False,True,31
d66c365c308c96ee2ac4,55649d4d5f8997ca,TEMPO,2026-09-05,1,Win,411,Android,15,1,False,False,False,5
ba740783f01c0c4c532e,531d3d6a140acee6,PRAIA,2026-03-21,6,Lose,447,Android,21,1,False,False,False,21
dcd38fad39f52ae7f27e,18c214c8caa94e7d,CORVO,2026-04-09,2,Win,205,iOS,7,1,False,False,False,9
31ddb908dc4ad2c520b9,03577ca9a43ccb57,TEMPO,2026-03-25,2,Win,421,iOS,7,1,False,False,False,25
2b94d5a689a027f472fa,c48e5e85d0ab70ca,PAZÃO,2025-12-14,1,Win,465,Android,7,1,False,True,False,14
23dacb40db475d592572,956308e7656cb35c,PRATO,2026-01-21,6,Lose,263,iOS,23,1,False,False,False,21
fadaf5385f34698f55cf,a621519b564ac266,TEMPO,2026-04-17,6,Lose,257,iOS,7,1,False,True,False,17
3d4c17719c18ac2ae807,3d7f07e121c3412a,PRATO,2025-07-12,6,Lose,359,iOS,8,1,False,False,False,12
94033f286ce6534f38f6,e7d6ae12a7fa391b,FILME,2026-01-22,3,Win,451,iOS,23,1,False,False,True,22
41b4298d4f2dfac792f4,1edcf2808e857774,MORRO,2026-04-24,2,Win,218,iOS,8,1,False,False,True,24
202b06e33912dbc7c15b,50eaa3f36a60c821,CASCA,2026-05-26,6,Lose,69,iOS,23,1,False,False,False,26
6fe46df9f7d3b4196fa8,ea768abe252a9c4d,ORAÇÃ,2026-04-04,6,Lose,347,iOS,21,1,False,False,False,4
ee66cb0627c4e9ef8462,18c214c8caa94e7d,HERÓI,2026-05-23,6,Lose,414,iOS,6,1,False,True,False,23
841e5c06f230a8cc21e1,c1e9794b1d7b739b,ORAÇÃ,2026-02-18,6,Lose,161,Android,14,2,False,False,False,18
e85fb53790bc16336642,dd46b3781f5a876d,SONHO,2026-05-04,3,Win,403,Android,20,2,False,False,True,4
45f13689bb2a4ae959db,da0ec8f7a29192bd,IDEIA,2026-02-27,3,Win,108,iOS,15,5,False,False,False,27
73631bb5bdc7680c2b84,15167094011cfcab,FILME,2026-03-08,2,Win,346,Android,23,1,False,False,False,8
a1e00de5283241525ad6,b07f4bb2f25a5f62,PAZÃO,2026-02-04,2,Win,431,Android,18,1,True,False,False,4
e401887ddf6790a16056,d305b71553b34a5f,ORAÇÃ,2026-02-18,6,Lose,424,iOS,23,1,False,False,False,18
d22c395dcf806e35b29a,e960c4c55f2817c7,PRATO,2025-12-22,1,Win,81,iOS,23,1,True,False,True,22
c6e4008f8360db54c0a7,e01cd12c83df90c0,CORVO,2026-01-14,3,Win,217,Android,8,1,False,True,True,14
caeaece87d9249f772ba,700e37eba4f979d7,FALHA,2025-12-04,2,Win,106,iOS,6,1,False,True,True,4
afea56aad3e0fd602d85,9c7ebbf7945bb556,CIÚME,2026-02-06,2,Win,62,Android,8,1,True,True,True,6
c72c63650cdccb093ecb,7fb8504218e252c2,NUVEM,2026-05-14,1,Win,371,iOS,23,1,False,False,False,14
db9945acccf5f1d530ab,d4f4fe24030049a4,PRAIA,2026-02-04,6,Lose,289,Android,16,1,False,False,False,4
7e3ad54028200f93437a,486578bcc0aef044,BARCO,2026-04-19,2,Win,244,Android,18,1,False,False,False,19
70a1b3de525de57537a6,f5d157172ee579ad,ORAÇÃ,2026-04-04,1,Win,247,iOS,22,1,False,False,True,4
4b21c9d324ef9dbedd2d,15e8da239afda3d1,LARGO,2026-01-27,6,Lose,145,iOS,13,1,True,False,False,27
0772df03e7a185f53679,773a9b7d4c9f303d,CASCA,2026-05-26,6,Lose,283,Android,22,1,True,False,False,26
a94af77b3307e1453145,a9f6bf92335c93ec,CIÚME,2026-05-07,3,Win,450,iOS,17,1,False,False,False,7
b2aea0182fa9961cf01d,7f0f648af9840169,CORVO,2026-01-14,1,Win,452,iOS,13,1,True,False,False,14
847ae1ade1a7e7727b73,4af143c7418facad,DANÇA,2025-12-01,3,Win,467,Android,6,1,True,True,True,1
1901d4b435c555b40632,c59b146e795c7089,CORVO,2026-02-01,2,Win,307,Android,12,1,False,False,False,1
8b34b60d0036c9411384,5ec617f280c0e996,PRATO,2026-03-22,6,Lose,338,iOS,16,1,False,False,True,22
90a60ee276d4f340d475,41c094af2900e98b,JOGOS,2026-03-19,6,Lose,371,Android,22,1,False,False,False,19
3287163aead71c6a161e,c74bdcf30b70b9e2,CORVO,2026-01-09,6,Lose,115,iOS,8,1,False,False,True,9
61c333af3f1c6a1b0a67,f7854bf5ce24dd1d,NIXÃO,2026-05-22,6,Lose,81,iOS,6,4,False,True,True,22
20aab7eecd7ad2b7549c,d62feda2f624f1f9,NUVEM,2026-04-10,2,Win,473,iOS,12,2,False,False,False,10
b543f67eef582e1feadb,8118c37183049a98,PAZÃO,2026-03-14,2,Win,421,iOS,8,2,False,False,False,14
7aa36b06e6560bafed60,f9486dabacfd48d9,PRETO,2026-05-11,6,Lose,197,iOS,23,2,False,False,False,11
baa182213022ab9e092b,53e8b593d968041d,PRATO,2026-03-22,6,Lose,277,Android,20,2,True,False,True,22
4b117610b060eb20398d,091d3667dcd96332,VINHO,2026-04-01,2,Win,79,Android,18,1,False,False,False,1
4326c948cb02dd5e4b7a,646a216b21f980d1,FRACO,2026-01-03,6,Lose,119,iOS,22,1,False,False,False,3
de12fb0671a0316bf027,3e39766f377d6e2a,TEMPO,2026-05-09,6,Lose,478,Android,19,1,False,False,False,9
939beddff852bc07d87a,196cffab83a7beee,MORRO,2026-01-24,6,Lose,206,iOS,23,1,False,False,False,24
41fd5c1c4a3dae540a29,2fac7d372ab5aa8f,PRATO,2026-03-17,6,Lose,478,Android,23,1,False,False,False,17
af7848e9296efe82956d,fd47813acc2953e0,CORVO,2026-02-28,1,Win,213,iOS,20,1,False,False,False,28
9d9a9bc63f706c1000a3,43b3a0166dbab076,HERÓI,2026-01-06,1,Win,306,iOS,6,1,False,True,True,6
9b6a2f191dac34d23e83,e4d4f1bd1e97363e,BARCO,2025-02-12,6,Lose,122,iOS,14,1,False,False,False,12
c31c4f3f8869e11cad03,a24ef9741dee7bb2,MORRO,2026-04-24,2,Win,218,iOS,14,1,False,False,False,24
0b4bf056faf9ebd9d89f,42f27264136048bc,ORAÇÃ,2026-05-19,3,Win,296,iOS,17,1,False,False,True,19
f56b6c2a79dde7b29061,874f26169956f104,NUVEM,2026-04-29,2,Win,130,iOS,15,1,False,False,False,29
11538361a3793341ff59,6e5a184ba2865fde,PRATO,2026-01-31,6,Lose,230,Android,19,1,False,False,False,31
912e07a129d2e821062c,fd409259a5079a8e,HERÓI,2026-01-20,3,Win,150,Android,23,1,False,False,True,20
208e3d8470c85f0bd7ba,5c215398f9743955,PRATO,2026-01-31,6,Lose,308,iOS,16,1,True,False,True,31
42d46bc6a8e2573f96a3,0b3aaead59d5f40c,BARCO,2026-02-03,3,Win,129,iOS,23,1,False,False,False,3
00705157763e603d68ed,9e2fae7c44e4a15a,NUVEM,2026-05-25,6,Lose,267,iOS,21,1,False,False,False,25
4c377e3da6ce068ee421,04a37d948f2c5cf4,HERÓI,2025-12-06,3,Win,371,Android,6,1,False,False,False,6
2c27eedd72627fced646,e7185cc7ee1d2609,IDEIA,2026-01-13,3,Win,250,iOS,18,1,False,False,True,13
0e1fade033181bfaa258,bb9d7d1ca71f5fe8,PRATO,2026-03-29,6,Lose,381,Android,19,1,True,False,False,29
be7ec4e540bc4fa1d9b1,f581559577c7b724,CORVO,2026-09-04,6,Lose,210,iOS,20,1,False,False,False,4
385bb7f97591e300b642,3cde33bc4b5cd0aa,SONHO,2026-05-04,6,Lose,375,Android,20,1,False,False,False,4
918b6d0de058d1b30fc8,ce15bd686484e779,TEMPO,2026-05-09,3,Win,223,iOS,7,1,False,False,False,9
1ccc8161c008178a6fa8,67f8c7eb02c81e6f,TROCO,2026-03-26,6,Lose,70,Android,21,6,False,False,False,26
7c2b43635b0c2e2707c0,66074b1cbc345637,CORVO,2026-04-09,1,Win,193,iOS,22,1,False,False,True,9
60d4a7f9eca8f96dff06,1d285c4c63837332,PRETO,2026-05-11,6,Lose,253,iOS,7,1,False,False,False,11
4b85d4b5cc05fa6b2ceb,1ce173b7421e7df8,PRATO,2026-04-21,1,Win,181,Android,13,1,False,False,True,21
77d319390cb68dbd08b9,1d4cc541ac573aca,FALHA,2026-04-18,6,Lose,414,Android,23,1,True,False,True,18
577ef0edc59c998fb78d,fb4f74ccffdea94d,TROCO,2026-10-05,1,Win,201,Android,6,1,False,True,True,5
14514b2e954b05fee908,c8fb2a7e36080712,PRATO,2026-05-13,6,Lose,376,iOS,16,2,False,False,True,13
9d9925fafd50093157a2,d5420f2c0bac51a8,PRATO,2025-12-07,6,Lose,339,iOS,23,1,False,False,False,7
9703cc9c40802ba60a35,3a060b3757cbebdd,PLANO,2025-12-11,6,Lose,185,Android,21,1,True,False,True,11
b745da786c22c25eae96,74608d7ab6d097ed,HERÓI,2026-02-22,6,Lose,455,Android,21,4,False,False,False,22
63414d60f3910ff26a5f,5500b46daf51a2f4,PRATO,2025-12-22,6,Lose,320,Android,23,1,False,False,True,22
e42422a48dc14b9be10a,f4ed6185391c0ea2,HERÓI,2026-02-20,2,Win,321,Android,22,1,False,False,False,20
d725bd4c465331c68533,7f0f648af9840169,TEMPO,2026-02-08,1,Win,164,iOS,14,1,False,False,False,8
25aaa662aa702ab1e85d,7f772a483b95fd44,METAL,2025-12-09,2,Win,224,Android,12,1,False,False,False,9
6c03076fc1bc654c402d,e8d61a8ddf9c8cbd,LARGO,2026-03-13,6,Lose,159,iOS,14,1,False,False,False,13
4ce1cd8ad59aeff87b7e,1f59b8c427c9161f,HERÓI,2026-02-22,6,Lose,364,iOS,22,2,True,False,True,22
ab8e562c2665fe626a11,a0eef1cb8b5b336a,CASCA,2026-04-05,1,Win,322,Android,8,1,True,True,True,5
15c10c808c7fe0b09af4,cbd3d523dfd6930c,VINHO,2026-04-01,3,Win,147,iOS,8,1,True,True,True,1
1a86072a0998832055ab,b218ce538368b284,BARCO,2026-04-16,6,Lose,121,iOS,20,1,False,False,True,16
8b4653248b853c997a6b,893216b3f4fb36a9,CIÚME,2026-05-07,6,Lose,447,Android,21,1,False,False,False,7
48053d5be0e30196102b,dfff15092f5d3c2b,VINHO,2026-05-16,1,Win,120,iOS,22,1,False,False,False,16
5fa40af42dd9422e4b9a,6453de79acb5485d,JOGOS,2026-02-02,6,Lose,465,iOS,6,1,False,True,False,2
fdd54b1c330c3d99cc6d,ce096f8749fec47e,MORRO,2025-12-10,1,Win,300,Android,17,1,False,False,True,10
7fe19052dac86b132381,304889486c361726,PRATO,2026-05-01,6,Lose,126,iOS,18,1,False,False,False,1
0c4c200576da48520d4b,c57942e11d454519,CIÚME,2026-05-07,3,Win,314,Android,23,1,False,False,False,7
4884cb41ccbb79fa5e9c,3635e9e0f0bd4252,NUVEM,2025-12-30,6,Lose,410,iOS,22,1,False,False,True,30
2550c6efdd50f300ead1,dd46b3781f5a876d,LARGO,2025-12-13,1,Win,243,Android,21,1,False,False,False,13
a0d6d178e1a2438789ce,1d22a786c72b8f45,HERÓI,2026-04-06,2,Win,125,Android,6,1,False,True,False,6
49584a233dca7a0ce50b,ee470bac9bf72ec5,CIÚME,2026-03-23,6,Lose,125,Android,17,1,False,False,False,23
89ec7cc60f3aea6bbcdc,55649d4d5f8997ca,VENTO,2025-12-28,6,Lose,333,Android,16,1,False,False,False,28
d636f54a29fe2902722e,8d917e5cc156e068,PAZÃO,2026-04-28,3,Win,464,iOS,8,1,False,False,False,28
15830ee43c3990eca932,69723afab115c652,FALHA,2025-12-24,2,Win,371,Android,7,1,False,True,False,24
6885c01b8acd7f405c11,1e880055374bf30a,DANÇA,2025-12-01,3,Win,358,iOS,7,1,False,True,False,1
490c6f1e5ef1a924b0d4,6d8bd5c46f151ad8,PRATO,2026-02-05,1,Win,206,Android,12,1,False,False,True,5
4b49293ee8a24f5a1d77,ea739162cc1e0e61,NUVEM,2025-12-30,6,Lose,205,Android,12,1,False,False,False,30
efa2bef99abc608e1ccc,389ae1526e459526,GENRO,2026-04-12,6,Lose,399,Android,18,1,False,False,False,12
467b5dffab8e2559dc5c,8b262a875807623a,VENTO,2026-05-12,6,Lose,81,iOS,13,1,False,False,False,12
b422697dccd7fdc4d2e8,faae9f9564400ce4,TEMPO,2026-03-25,3,Win,422,Android,22,1,False,False,False,25
7c20a4da17871789dad7,5c30adba2b0d9fc4,NUVEM,2026-02-24,1,Win,358,Android,8,1,False,True,True,24
223fd2781a641380f8d2,1294da0b5f894298,PAZÃO,2026-03-14,3,Win,143,Android,22,1,False,False,True,14
9e1bc0fa4ee2169e21ac,c39bd9648da14513,METAL,2026-03-09,1,Win,209,iOS,16,3,True,False,False,9
96da252f7ce94d6f38bb,06db6e4f2c1b23f5,VENTO,2026-03-28,2,Win,77,iOS,6,1,False,True,False,28
9d11966b4389baf7ce44,3cde33bc4b5cd0aa,NUVEM,2026-05-25,2,Win,425,Android,19,2,True,False,False,25
7e0b345e07957527c634,fc6e6e35d25bc7ff,PRATO,2026-02-05,6,Lose,254,Android,15,1,False,False,False,5
dba5e3a0914de0ae5544,441c2b988377df5d,MORRO,2025-12-10,3,Win,257,iOS,6,1,False,True,True,10
5c6a21aaaffe43170470,2b891e7807f40826,GENRO,2026-05-27,1,Win,166,Android,7,2,False,False,False,27
2008bacfabf90664daf9,2f32a4be4378c4dc,FALHA,2026-03-24,2,Win,454,Android,20,1,True,False,False,24
097a158da0143280bcb2,3d7f07e121c3412a,FRACO,2026-04-03,2,Win,277,iOS,7,2,False,False,False,3
b60c11db20b69e7dfa24,95090ef6c4fe65e6,MORRO,2026-04-24,3,Win,437,iOS,22,1,False,False,False,24
6565ab79b4aa25418304,a1f50e43c7df049d,ROSTO,2026-01-26,1,Win,350,iOS,8,1,False,True,False,26
157a1b9357564b7af82b,70e7d7ecf1ed11ba,CASCA,2026-01-05,6,Lose,170,Android,23,1,False,False,False,5
460670b8de1ee5b32681,8f42e44c5737199a,IDEIA,2026-05-28,1,Win,350,Android,6,2,False,True,False,28
715e4da06fdb3862f102,c5810c3ffdc76ab7,SONHO,2026-03-20,3,Win,251,Android,21,1,False,False,True,20
afb64460415176916e3d,5685b955dd24e1d2,NUVEM,2025-12-15,6,Lose,221,iOS,8,1,False,True,True,15
7f93b9335d5b989386fe,f3f5cc32baa2b6f8,BARCO,2025-12-05,1,Win,354,iOS,23,1,True,False,False,5
6b267d7f0c87fb740c80,fa5bb83eff34ffb2,NUVEM,2026-02-24,2,Win,373,Android,19,1,True,False,False,24
e219eba8290c8f31d2f8,42f27264136048bc,FRACO,2026-02-17,1,Win,222,iOS,16,1,False,False,False,17
1ca6a345f8ec527876c8,962ec75d1e6f2481,CORVO,2026-05-02,3,Win,435,iOS,7,1,False,False,False,2
49ff077bc38437847a40,88f13b9414f90b78,GENRO,2026-02-26,6,Lose,456,iOS,19,2,False,False,False,26
5f65b9133833870bb774,df172cad9cad1cc4,FILME,2026-01-22,1,Win,252,Android,23,1,False,False,False,22
d0832fe1e9a656f13e27,d46a73fa159cb9eb,VINHO,2026-01-01,6,Lose,369,Android,12,1,False,False,False,1
d41cbe8905b6016c0d2b,5ec617f280c0e996,NUVEM,2025-12-30,2,Win,322,iOS,14,1,False,False,False,30
de66cc57fbd30080a111,7dc0d481d522c2f5,CIÚME,2026-02-06,1,Win,193,iOS,8,1,False,False,True,6
96fbfaccbb38ab06b9bf,e51e60df7340dfe4,PRATO,2026-01-21,6,Lose,235,iOS,21,1,True,False,True,21
ac20b493e91b4072cc4f,62a561fa5d7dbc69,HERÓI,2026-04-08,3,Win,339,iOS,20,1,False,False,False,8
6f6e6b6d5b62e183e9d9,88a75b0f5233c3b2,HERÓI,2026-04-08,1,Win,154,iOS,6,2,True,True,True,8
c834c72b306bd7287651,dc5e164a79756af8,ORAÇÃ,2026-02-18,1,Win,282,Android,6,1,False,True,True,18
e0be236a376eedeeaa23,bc93223f0836bc73,PRATO,2026-01-31,1,Win,280,Android,23,2,False,False,False,31
e83501b43eb1c618727a,d86b5fbd5947863d,JOGOS,2026-02-02,3,Win,325,Android,14,1,True,False,True,2
a26aff0897eef5810cff,9d68fbf53aa73c20,GENRO,2026-05-27,1,Win,160,iOS,7,1,False,True,False,27
0723c9d086cfb848dfbe,5f21e7fd06a0b4f5,ORAÇÃ,2026-05-19,3,Win,378,Android,7,2,False,True,False,19
79525d72871d9b159ff0,c630957a319297ff,FALHA,2026-01-18,1,Win,218,iOS,21,1,False,False,False,18
f0ccb9e85e29666d1594,2dfebb6ff13abe84,CIÚME,2026-03-23,1,Win,383,Android,21,1,False,False,False,23
81be4a1da95f021cbb98,68567cc54fc95f43,ORAÇÃ,2026-04-04,6,Lose,260,iOS,22,2,False,False,True,4
95b57b286536d6d372a9,68567cc54fc95f43,NUVEM,2026-04-29,3,Win,360,iOS,22,1,False,False,False,29
3885b5ab024b0e88b33d,413c2db3ffec022a,VINHO,2026-01-01,1,Win,215,Android,7,1,True,False,True,1
0fb24815a4e710b46691,cdfafdc1dadca716,JOGOS,2026-02-02,3,Win,291,iOS,14,1,False,False,True,2
23314e146e7a13aed43d,e8a182640c3c141a,IDEIA,2026-05-28,6,Lose,478,Android,15,1,True,False,False,28
0041f369418f7967800b,c9023ccc8ed57e4b,PAZÃO,2026-02-01,6,Lose,378,iOS,17,1,False,False,True,1
511dbcab249c299fe0b5,ec3e64424f86dd42,NUVEM,2026-05-25,6,Lose,91,iOS,18,1,False,False,True,25
b072d30c417f8ad508db,28de25b341b1f30f,LARGO,2026-03-13,3,Win,376,Android,17,1,True,False,False,13
a769f453c2c15837b419,a2ba3e0b15b99671,FRACO,2026-05-18,1,Win,474,iOS,23,1,False,False,True,18
3bdf11b3366a7dd9e759,18f2947db6b6e22f,GENRO,2026-02-26,1,Win,228,iOS,19,1,False,False,True,26
ac040b0f9fa11a6b3237,f9e7ac413859fedc,VENTO,2025-12-28,2,Win,353,Android,22,1,True,False,False,28
c6df8e8d7f6c8a96150a,7594836f57ca8088,VENTO,2025-12-28,3,Win,367,iOS,23,1,True,False,True,28
14451b9b4be9471e2c3e,514a6ff94b89ddd5,FILME,2025-12-08,2,Win,352,iOS,7,2,False,True,False,8
d458bef015cfc9ee248f,a54aaf84063ccf2f,FALHA,2026-05-08,1,Win,248,iOS,19,1,False,False,False,8
7d9acabb49cbf7af1ee2,18c214c8caa94e7d,NUVEM,2026-03-30,3,Win,82,iOS,6,2,False,True,False,30
e7d915b0ea6f0633beb6,dde3817be09f535b,PRATO,2026-05-13,3,Win,384,Android,8,1,False,True,True,13
32c7cb4bd807659e8487,a7eb6c93fc272471,PRATO,2026-03-22,1,Win,165,Android,8,1,False,True,True,22
1d6ba3e621d1446efa71,e8d61a8ddf9c8cbd,METAL,2026-01-23,2,Win,362,iOS,13,2,False,False,False,23
fbd3fa44a171e747bdbd,8b262a875807623a,PRAIA,2026-04-02,3,Win,123,iOS,17,1,False,False,False,2
df7e65742ce313d4db77,30a5a42815ce1588,DANÇA,2026-04-15,6,Lose,87,iOS,22,1,False,False,False,15
afebd95c78e500fa0c76,c5810c3ffdc76ab7,CASCA,2026-01-05,6,Lose,106,Android,18,1,False,False,False,5
96ea07934c5a67d03bef,40e340aeb047b192,CASCA,2026-04-05,6,Lose,342,Android,12,1,False,False,False,5
f0beeaa15c727d098afd,e66c213d52918c5f,FRACO,2026-04-03,6,Lose,77,Android,7,1,False,True,False,3
47a9891a2222b4210464,321555d0183a1241,PRAIA,2026-03-21,2,Win,266,iOS,18,1,True,False,True,21
f545b2cf60fd8d256bc3,e7d6ae12a7fa391b,SONHO,2025-12-20,2,Win,425,iOS,22,1,False,False,True,20
12661231903be5bc4dc7,514d0fe77533bc33,FALHA,2026-01-18,6,Lose,228,Android,23,3,True,False,False,18
9b16b5905e015579f88a,8014fede57684b73,PRETO,2026-03-27,3,Win,368,Android,21,2,True,False,True,27
80b5493b95ed0cf9c416,37cf5eeb13bc6e11,TEMPO,2026-05-09,6,Lose,88,iOS,17,1,False,False,True,9
a2bf277b3d3037867c98,41744e5cdb2f2007,PAZÃO,2026-02-16,6,Lose,200,iOS,16,1,False,False,False,16
9194db3d2ca4e6ad439d,7f772a483b95fd44,TEMPO,2026-04-17,3,Win,105,Android,14,2,True,False,False,17
3e9089520eaa5dd5eef5,786246b575d3fbbc,ROSTO,2026-04-26,1,Win,477,iOS,8,1,False,True,False,26
dbec2cc4935f76541663,257c68f4ad6f0348,JOGOS,2026-03-19,1,Win,446,iOS,7,1,False,False,False,19
f11ed303150b7982e5d7,13c8f27c8882789f,FALHA,2026-02-07,3,Win,332,iOS,7,1,True,True,True,7
5d62454143a0849ae135,f54370c879525d12,CORVO,2026-04-09,6,Lose,271,Android,23,1,False,False,False,9
2002c00295a241132068,098c408665de48ef,HERÓI,2025-06-12,6,Lose,297,iOS,23,2,False,False,True,12
d51690b9846e0811d47c,1f19de0739bc0c99,PRATO,2026-03-29,6,Lose,439,iOS,8,1,False,True,True,29
f8b39052a46ce1a9708b,15941c1fd895eb4c,BARCO,2026-01-19,3,Win,77,iOS,22,1,True,False,True,19
81cbfcc4f4772898452a,5449baef48b07a90,PAZÃO,2026-01-28,6,Lose,422,iOS,19,1,False,False,False,28
bcd06989b24f1bf90cb5,7dc0d481d522c2f5,FRACO,2026-01-03,1,Win,177,iOS,6,2,False,False,False,3
030d6c2cea55d0ce1279,9e2fae7c44e4a15a,NUVEM,2025-12-15,1,Win,371,iOS,19,1,False,False,True,15
10a63c9f92dcc3d1fa21,465e66d70e20ebbe,MORRO,2025-10-12,2,Win,168,Android,19,3,False,False,False,12
f3728e4e0b7ee194f23b,a19790601c3644f6,PAZÃO,2026-04-28,2,Win,283,iOS,19,1,False,False,True,28
8e608fa0fbf8ab22dbe4,ec8c0d8c125453b6,CORVO,2026-05-24,6,Lose,409,iOS,23,1,False,False,False,24
c3925420eeebd9072a2f,7594836f57ca8088,DANÇA,2026-04-15,1,Win,255,iOS,22,2,True,False,True,15
d9dc085226f101fb28a5,466fbcee3f6504a1,ROSTO,2026-01-26,6,Lose,403,iOS,13,1,False,False,False,26
a23dc0afe477b9c969f6,9f8fa84848e1bf08,CASCA,2026-01-05,6,Lose,351,iOS,22,2,False,False,False,5
bf2856d4ea7b3eb2fe61,389ae1526e459526,TROCO,2026-03-26,1,Win,121,Android,21,1,False,False,True,26
e0233182ab63dca7acf9,6aad67694a65a9e5,TEMPO,2026-03-03,3,Win,142,iOS,8,1,True,False,True,3
dfb13d989bf591e13f5f,79214fed491f4470,VINHO,2026-01-01,1,Win,230,iOS,15,1,False,False,False,1
93e239c15707c655d19f,59749c41582777a7,VENTO,2025-12-28,2,Win,168,Android,20,1,False,False,False,28
3391c5f4c742d79d5900,0d5d2642f3283010,METAL,2026-04-23,6,Lose,322,Android,23,1,False,False,False,23
701562ad3cf18645e9f7,76c09fe80f7dbbcc,TROCO,2026-02-09,3,Win,93,iOS,6,1,False,False,False,9
60e3bb8b7b3e051475ac,87dcd1861589e870,CIÚME,2026-03-23,6,Lose,64,Android,20,1,False,False,True,23
fa3eb3f6c7c5904631d5,1d285c4c63837332,NUVEM,2026-02-13,1,Win,76,iOS,6,1,False,False,True,13
f181212364a2481921d1,d9d359c7cf4e1077,PRATO,2026-03-29,6,Lose,124,iOS,19,3,False,False,False,29
1de9702b372c6632db77,b41aa100f297ab56,BARCO,2026-01-19,2,Win,398,iOS,8,1,False,True,False,19
eb70e5c8dceab13ff6b0,495df60119c5619c,CAMPO,2026-01-30,1,Win,69,Android,8,1,False,True,True,30
694007e93ae1eacf3cbd,9c7ebbf7945bb556,SONHO,2026-03-20,3,Win,469,Android,7,1,True,True,True,20
726790307a6b61c79c17,5c30adba2b0d9fc4,TROCO,2026-05-10,2,Win,71,Android,6,1,True,True,True,10
a9170e5c61f483aac09b,680afd9dd1bd8a2c,METAL,2026-01-23,6,Lose,99,iOS,19,1,False,False,False,23
b598020cb953e27431d0,a3bb8f8bc4e31829,PRATO,2025-12-22,2,Win,164,iOS,17,1,True,False,True,22
68adc25a67e5b7ceaf27,53b7a4405edc3814,MORRO,2026-01-24,2,Win,256,Android,15,1,True,False,True,24
c8d73d9ff05f0c90493f,9ae549486c9b630b,FRACO,2026-01-03,1,Win,189,iOS,21,1,False,False,False,3
59e218d344794c80d78b,a726a08b736d436a,PAZÃO,2026-04-28,6,Lose,379,Android,13,1,False,False,False,28
bb706e7b8426c3780765,1e747b7d293d4484,FALHA,2025-12-24,1,Win,116,Android,20,1,False,False,True,24
9cd02d118bab9cbaecf2,108876366fb542f2,CASCA,2026-01-11,3,Win,248,iOS,7,1,False,False,False,11
28c017e3a7705c0555d2,53e8b593d968041d,ROSTO,2026-01-26,6,Lose,198,Android,20,1,False,False,False,26
c1c0526a7d35e6c1cc7b,27feffeea2151797,IDEIA,2026-05-28,3,Win,74,iOS,21,1,True,False,False,28
106cc632183d40564a52,1b487a1c00fffb2c,VINHO,2026-01-01,3,Win,378,Android,6,1,True,True,True,1
1d8f397ab7204bbe3a2d,9f8fa84848e1bf08,CORVO,2026-01-14,6,Lose,421,iOS,23,2,False,False,False,14
be69556866f871a6cdb1,782c1729bde01364,FILME,2025-12-08,6,Lose,258,iOS,19,1,False,False,False,8
24bc87f95bd2aebea07f,21fbea6cd2b69705,DANÇA,2025-12-01,6,Lose,371,iOS,19,1,False,False,False,1
5aced2adc0eb088c6076,bc93223f0836bc73,BARCO,2026-03-05,6,Lose,61,Android,22,1,False,False,True,5
93539ca3611c386eb33e,ee04bdc1b541ab93,PRATO,2026-05-01,1,Win,192,iOS,18,1,False,False,False,1
b505bcd9184523fad35f,546f9868055090a2,HERÓI,2026-01-20,3,Win,463,iOS,21,1,False,False,False,20
6a576c7f41a889f760b7,b2c0e31a9a41f5d3,PRATO,2026-05-06,1,Win,391,Android,21,1,True,False,True,6
f5c9283062011d971801,c5810c3ffdc76ab7,PRATO,2025-12-17,6,Lose,259,Android,20,1,True,False,True,17
0dbd1621dbb5ed4353e9,a338ac20148e9794,CASCA,2026-05-20,6,Lose,273,Android,18,1,True,False,False,20
